"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"
"28"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91899133175729e-05	0	0	0	0	0.000142631111111111	0	0	0	0	0	0	0	0.000943955955955956	0.00308823923182442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184969696969697	0	0	0.000632082687338501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"29"	0	0	0	0	0	0	2.84688995215311e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038397783933518	0	7.52631578947368e-05	0	0	0	0.000383733862959285	0	0.000136322999279019	0	0	0.000426286549707602	0.000304571016582552	5.27017543859649e-05	0	0	0	0	0	0	0	0	0	0	0	1.24156545209177e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000294664246823956	0.00285926315789474	0	0	0	0
"30"	0	0	0	0	0	0	0	0	0.000433730542136339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00534060491493384	0	0	5.83416488477073e-05	0	0	0	0	0.000184989648033126	0	0	0	0	0	0.000931345755693582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000990234113712375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00456112244897959	0	0	0	2.59433962264151e-05	0.000118087557603687	0.000243033268101761	0	0	0	0	0	0.000706746031746032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06896551724138e-05	0.00148285714285714	0	0	0	0
"32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237033440219881	0	0	0	0	0	0	0	0	0	0	0.00515196782533755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24913754312284e-05	0.00103940063866372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"33"	0	0	0	0	0	0.00110973387268469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00593965312426e-05	0	0	0.00379019618382155	0	0	0	0	0	0	0	0	0	0	2.22435597189696e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82875157629256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"34"	0	0	0	0	0	0	0	0	0.00407111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.77496274217586e-05	0.0140593595041322	0	0	0	0.000517459415584416	0.000860617715617716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43216783216783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"35"	0	0	0	0	0	0.000331916197010537	3.90909090909091e-05	0.000176757797458606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38911227961646e-05	0	0.0021551512993948	0	0.000499767381752391	0.000287375336927224	0	8.16194968553459e-05	0.000570692685448436	0.00091261215932914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"36"	0	0	0	0	0	0.000245689149560117	0	0.00333477287689269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151507139079852	0	0.000335249543517955	0.00591277835587929	0.00137595227574017	0.000927718894009217	3.45657568238213e-05	0	0	2.77706093189964e-05	0.000255675029868578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20804114071996e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"37"	0	0	0	0	0	0.000369891478384629	0	0.000689376572546827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242259151134067	0	0.00163733005944689	4.69376933274415e-05	0.00163173953837493	0.000457710371819961	1.28626624517035e-05	0	5.56164383561644e-05	0.000206928462709285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"38"	0	0	0	0	0	0.000159573283858998	0	0.000133527696793003	0.000356746031746032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169668737060041	0	0	0.00125140515222482	0.000116525974025974	0	0	0	0.00121353954081633	0.000328141025641026	0	0	0	0	0.000818744897959184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149148901098901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"39"	0	0	0	0	0	1.11688311688312e-05	0	0.000138335949764521	5.35707502374169e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072385035729298	2.98368298368298e-05	0	0	0	0.00197051282051282	0.0117726232741617	0	0	0	0	3.02637362637363e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234177514792899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"40"	0	0	0	0	0	0	0.00250830808080808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214824561403509	0	0	0	0	0	0	0	0	0	0	0.0021862037037037	0.000375662100456621	0	0	0	0	0	0	0	0	0	0	0	0	0.00103633903133903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04814814814815e-05	0	0	0	0
"41"	0	0	0	0	0	0	0.00127002490660025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251731713621091	0	0	0	0	0.000303797564687976	0.00297105648339276	0.000458660578386606	0	0	0	0	0	0	0	0	0	0	0	5.22023182297155e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"42"	0	0	0	0	0	0.000156242424242424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04954462659381e-05	0	3.49245283018868e-05	0	1.13729071537291e-05	1.00436507936508e-05	0	0	0.000376834094368341	0.00391364938271605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"43"	0	0	0	0	0	0	0	0.000175215419501134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333e-05	1.0646578782172e-05	0	0	0.000112117400419287	0.00213489247311828	0.000606260781329274	0	0	0	0	0	0.00415890946502058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"44"	0	0	0	0	0	0	0	0	0.000189984126984127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226142028985507	0	0	0.000102487119437939	0	0	0	0	0.00022359693877551	1.12234432234432e-05	0	0	0	0	0.00269937142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014061978021978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"45"	0	0	0.000121752457104781	0	1.53938248267171e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002930581810544	0.0016112697382652	2.73050974512744e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41821946169772e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59852909366212e-05	0.00384631766540432	0.00161119402985075	0.00197348419194351	0.000752948769665188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1179815209666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05237961137708e-05	0
"47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0609881626351e-05	0.00414703478002378	0.00298159621802002	0.000724161230195713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76043010752688e-05	0	0	0	0	0	0	0	5.6326649229875e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158552094920282	0.000405348595213319	0.000883853530950305	5.15102639296188e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000428951351351351	0	0	0	0	0	0	0	0.00119221329437546	0.00072824024024024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384411979547115	0.00444603194103194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118981818181818	0	0	0	0	0	0	0	0.000813869778869779	0.00206415824915825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82923832923833e-05	0.00592495867768595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"51"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41295546558704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631835798816568	0.00111952036199095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"52"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58998748435544e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.61990950226244e-05	0.00326893010380623	0.00133912175102599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
